ticker,award_date,company,transaction_amount_abs_sum,peak_pct,prior_response_count_60d,pre_volatility_market_20d,relative_strength_spy_120d,prior_abs_award_max,prior_signed_award_mean,prior_abs_award_median,prior_response_mean_20d,transaction_amount_abs_sum,prior_transactions_30d,relative_strength_spy_60d,prior_award_days_30d,award_to_market_cap,log10_award_to_market_cap,log10_market_cap_before,award_to_ltm_revenue,market_cap_before,ltm_revenue_before
LDOS,2026-03-18,"LEIDOS, INC.",1983444.52,0.0,81,1.9846152280315064,-10.941517244727883,692696416.59,33794541.4430822,16344423.345,-0.2763876669436829,1983444.52,233,-5.806980444041388,21,9.212931756294833e-05,-4.035602145810496,10.33302220290459,0.00011594344537323903,21528917965.17206,17107000000.0
LDOS,2026-03-19,"LEIDOS, INC.",425750.51,0.0,82,1.866454088205019,-9.12804204211438,692696416.59,33906262.333265305,16707273.36,-0.2627750118820637,425750.51,253,-6.864363034810827,22,2.0040216232317043e-05,-4.698097596777074,10.327252773646716,2.4887502776641142e-05,21244806196.9227,17107000000.0
LDOS,2026-03-23,"LEIDOS, INC.",1777421.03,0.0,84,1.8807193073648731,-11.324424904393137,692696416.59,33897408.873557046,16707273.36,-0.298947715111839,1777421.03,235,-8.071125121293765,20,8.410766018828265e-05,-4.075164448601587,10.324954762927662,0.00010390021803939908,21132689056.15828,17107000000.0
LDOS,2026-03-24,"LEIDOS, INC.",7144627.96,1.0377936091607642,85,1.8935164612301123,-14.067152469188535,692696416.59,33909563.038,16823340.985,-0.2579122844569544,7144627.96,253,-9.468880164893037,21,0.00034900272790233737,-3.4571711784611576,10.311150797294824,0.0004176435353948676,20471553339.83322,17107000000.0
LDOS,2026-03-26,"LEIDOS, INC.",5595649.140000001,1.941868144127024,87,1.60028172315493,-14.860367704403563,692696416.59,33682889.67085526,16823340.985,-0.3176862238652091,5595649.140000001,256,-8.875660022166487,22,0.0002796344560418003,-3.553409316664333,10.301259792080442,0.0003270970444847139,20010585316.294327,17107000000.0
LDOS,2026-03-30,"LEIDOS, INC.",549613.77,4.18314766073582,89,1.4440885029486965,-16.40520873347332,692696416.59,34048393.41516129,16939408.61,-0.3853091948280142,549613.77,233,-7.2450986049373824,21,2.8057752495660123e-05,-4.551947120115397,10.29200472509866,3.212800432571462e-05,19588659857.37854,17107000000.0
LDOS,2026-03-31,"LEIDOS, INC.",164365.71000000002,3.292178841412752,90,1.4531699857330918,-18.427072938861222,692696416.59,33875640.65891026,16823340.985,-0.4470111614391088,164365.71000000002,242,-10.478374626071297,22,8.463781694753853e-06,-5.072435546866836,10.288246766937913,9.608096685567313e-06,19419890059.53209,17107000000.0
LDOS,2026-04-02,"LEIDOS, INC.",31284244.340000004,1.1459448035541886,91,1.5256015144121666,-16.038101301147933,692696416.59,33735863.01575949,16969670.845,-0.563757278009319,31284244.340000004,265,-14.443477643460334,23,0.0015921453133845187,-2.7980172972007247,10.293342966409368,0.001828739366341264,19649113731.64627,17107000000.0
LDOS,2026-04-06,"LEIDOS, INC.",149989.48,0.7336781881038146,91,1.485301761228067,-16.26524098356301,692696416.59,33706477.9195625,17069840.61,-0.7390760323039861,149989.48,253,-14.505310980556986,21,7.4983383526015705e-06,-5.1250349665081725,10.30109576597606,8.767725492488456e-06,20003029064.16069,17107000000.0
MRCY,2025-09-25,MERCURY SYSTEMS INC,687173.48,40.872419680354135,0,1.8512988563698336,41.50475628428394,1074598.0,1074598.0,1074598.0,,687173.48,1,37.6037500531643,1,0.00015415303327068802,-3.812047925236784,9.649114315710866,0.0007534631696673318,4457735702.114563,912020000.0
NOC,2025-08-13,NORTHROP GRUMMAN SYSTEMS CORP,89304.63,10.027191358064137,0,2.177280886873476,27.813344042788323,6361323.73,6205474.7700000005,6361323.73,,89304.63,6,14.756588407790485,1,1.090717197171953e-06,-5.962287839355519,10.91316181483226,2.1693783704999273e-06,81876979873.01562,41166000000.0
NOC,2025-08-14,NORTHROP GRUMMAN SYSTEMS CORPORATION,1738476.97,9.719978857351808,0,2.1777734733458285,23.372363947837883,49274315.44,26655281.505,27817819.585,,1738476.97,23,15.750885228246435,2,2.1185731425158695e-05,-4.6739565376376495,10.91412547949721,4.223089369868338e-05,82058860046.50781,41166000000.0
NOC,2025-08-18,NORTHROP GRUMMAN SYSTEMS CORP,1375060.97,9.513594968890526,0,2.134313818641181,19.13225791990734,61646283.12,31138589.545,40590298.405,,1375060.97,50,13.30080195405392,4,1.670334944374815e-05,-4.777196433099065,10.915518388245358,3.340283170577661e-05,82322469192.82812,41166000000.0
NOC,2025-08-19,NORTHROP GRUMMAN SYSTEMS CORPORATION,1764197.0,9.250191058474,0,0.5541639845558779,21.8188654228151,61646283.12,27293994.894,31906281.37,,1764197.0,58,14.511844887603752,5,2.1398807030405723e-05,-4.669610437611252,10.91615751684012,4.285568187339066e-05,82443708076.49414,41166000000.0
NOC,2025-08-21,NORTHROP GRUMMAN SYSTEMS CORPORATION,2686935.02,7.241554343369327,0,0.5829552786943915,22.939219561815055,61646283.12,18913541.584285717,31906281.37,,2686935.02,75,18.37691759263973,7,3.216653509989712e-05,-4.492595717712829,10.921852881430453,6.527073361511927e-05,83532000311.98242,41166000000.0
NOC,2025-08-22,NORTHROP GRUMMAN SYSTEMS CORPORATION,280000.0,8.10501193716997,0,0.6283078204877318,14.540172895809269,61646283.12,21215105.77125,33830773.099999994,,280000.0,85,15.115401106281244,8,3.3257964846547433e-06,-5.478104330070096,10.925262361412315,6.801729582665307e-06,84190358998.79102,41166000000.0
NOC,2025-08-25,NORTHROP GRUMMAN SYSTEMS CORPORATION,1968617.0,9.155228090401902,0,0.6751459289667323,15.065681879432317,61646283.12,22798466.241111115,35662536.0,,1968617.0,90,13.77317622552798,9,2.3571194917894293e-05,-4.627618400797956,10.92177963193558,4.782143030656367e-05,83517912725.99023,41166000000.0
NOC,2025-08-26,NORTHROP GRUMMAN SYSTEMS CORP,214227.0,7.999280790628527,0,0.690734430756652,14.344042107638533,61646283.12,22609071.096,33784408.685,,214227.0,99,13.129963859001936,10,2.5899610990752904e-06,-5.586706758924083,10.917580964971942,5.203979011805859e-06,82714369755.00781,41166000000.0
NOC,2025-08-27,NORTHROP GRUMMAN SYSTEMS CORPORATION,5328858.19,9.179417751395258,0,0.7442797095596984,10.454436166834236,61646283.12,23624096.181818184,35662536.0,,5328858.19,108,11.936150063279438,11,6.374256272417937e-05,-4.195570480012016,10.922204643090243,0.00012944804425982608,83599685394.80469,41166000000.0
NOC,2025-09-02,NORTHROP GRUMMAN SYSTEMS CORPORATION,12462945.35,8.251882019393243,0,0.6242536872066644,4.45003934109862,154826277.51000002,35118228.13357143,35708900.415,,12462945.35,142,12.925739636552525,14,0.00014983179938551564,-3.824396004847186,10.920016695492215,0.00030274851455084294,83179574703.85156,41166000000.0
NOC,2025-09-03,NORTHROP GRUMMAN SYSTEMS CORPORATION,7325540.53,9.800171364888822,0,0.7010740174911348,7.486584168977117,154826277.51000002,38242069.00333333,35755264.83,,7325540.53,162,11.4213689410843,15,8.783135425390299e-05,-4.056350420897388,10.921190096413005,0.0001779512347568382,83404617772.63867,41166000000.0
NOC,2025-09-05,NORTHROP GRUMMAN SYSTEMS CORPORATION,79355.99,12.911023361108164,0,0.7009394428129223,5.127839634124266,154826277.51000002,36655776.16588236,35755264.83,,79355.99,191,11.64895040602232,17,9.650646734136428e-07,-6.0154435816142175,10.915023295638456,1.9277070883739007e-06,82228675638.1836,41166000000.0
NOC,2025-09-09,NORTHROP GRUMMAN SYSTEMS CORPORATION,1861468.0,17.13923280522158,0,0.7709468566774087,1.112455217599905,154826277.51000002,35056035.79105264,35755264.83,,1861468.0,223,7.40441342163327,19,2.2603117405158366e-05,-4.645831659149442,10.915687233927397,4.5218578438517225e-05,82354480872.41211,41166000000.0
NOC,2025-09-10,NORTHROP GRUMMAN SYSTEMS CORPORATION,5663321.959999999,15.474682398543235,0,0.8401625268683587,3.3168025270411405,154826277.51000002,34866744.51450001,35708900.415,,5663321.959999999,238,3.091504247082,20,7.000311869697838e-05,-4.154882611375494,10.90795386335639,0.0001375728018267502,80900995061.58789,41166000000.0
NOC,2025-09-11,NORTHROP GRUMMAN SYSTEMS CORP,22643.74,14.864575573171932,0,0.8469869956956104,3.2092335424387386,154826277.51000002,34409920.59142858,35755264.83,,22643.74,259,8.191505773647688,21,2.7591712138255765e-07,-6.559221349570617,10.91416950915477,5.500592722149347e-07,82067179762.30469,41166000000.0
NOC,2025-09-12,NORTHROP GRUMMAN SYSTEMS CORPORATION,670324.2,16.875703573779568,0,0.8876440523753791,1.4850582821899645,154826277.51000002,33022245.898181822,35805902.895,,670324.2,269,4.38726972504444,21,8.124838275925929e-06,-5.0901852748502545,10.91647017339771,1.628344264684448e-05,82503082182.7168,41166000000.0
NOC,2025-09-14,NORTHROP GRUMMAN SYSTEMS CORPORATION,1040917.89,17.603219901846256,0,0.8876440523753791,1.4850582821899645,154826277.51000002,32514976.408260874,35755264.83,,1040917.89,247,4.38726972504444,20,1.2769834235252553e-05,-4.8938147402606536,10.911231212973552,2.5285864305494826e-05,81513813791.44531,41166000000.0
NOC,2025-09-15,NORTHROP GRUMMAN SYSTEMS CORPORATION,1251.0,17.603207262297005,0,0.8885301541757796,1.598487119433159,154826277.51000002,31116814.14583333,35708900.415,,1251.0,240,5.656644402634424,20,1.534709200578822e-08,-7.813973903280133,10.911231212973552,3.0389156099693923e-08,81513813791.44531,41166000000.0
NOC,2025-09-17,NORTHROP GRUMMAN SYSTEMS CORP,18241691.6,18.09297248156816,0,0.9114915076124748,-1.4898356425796957,154826277.51000002,33815264.09153846,35805902.895,0.3868226658212292,18241691.6,282,6.110301476633474,22,0.00022247323539753715,-3.6527222292597985,10.913787338388238,0.00044312519069134726,81994993992.89062,41166000000.0
NOC,2025-09-18,NORTHROP GRUMMAN SYSTEMS CORP,10380139.2,20.59662776732807,0,0.8778303378782796,-4.490224068907244,154826277.51000002,34566851.51111111,35856540.96,-0.055979851155626,10380139.2,292,9.865977161750152,22,0.0001270949524951131,-3.8958716968657265,10.912074874403842,0.0002521532138172278,81672316612.25195,41166000000.0
NOC,2025-09-19,NORTHROP GRUMMAN SYSTEMS CORP,2965103.0,21.83798564881572,0,0.8504578237897665,-7.272877560557589,154826277.51000002,35909046.428571425,36636954.765,-0.3485933789768219,2965103.0,303,8.524683454578842,22,3.6515580045583436e-05,-4.43752179625229,10.90956158048029,7.202795996696302e-05,81201037921.3086,41166000000.0
NOC,2025-09-23,NORTHROP GRUMMAN SYSTEMS CORPORATION,7141948.05,20.98293759457075,0,0.8304039338055508,-5.451850210470166,154826277.51000002,35057526.921,35805902.895,-0.5187564540205155,7141948.05,304,9.123126395002348,21,8.747762212923827e-05,-4.058103030734836,10.911919717577263,0.00017349142617694214,81643143425.28174,41166000000.0
NOC,2025-09-24,NORTHROP GRUMMAN SYSTEMS CORP,1608239.72,20.735698909645794,0,0.8748370836175576,-2.3144362481283918,154826277.51000002,37503991.87612904,35856540.96,-0.8432930278783319,1608239.72,337,10.422839020162389,22,1.9691372532859922e-05,-4.705724011506746,10.912074795542127,3.90671845697906e-05,81672301781.7196,41166000000.0
NOC,2025-09-25,NORTHROP GRUMMAN SYSTEMS CORPORATION,113483759.18,20.838765758601284,0,0.8397515729858196,-8.616135729269624,224209966.4,43294292.84875,36636954.765,-1.1968443011974153,113483759.18,351,9.953632613066633,22,0.001367720136546615,-2.8640027590396953,10.918936472523134,0.00275673514988097,82972938796.1908,41166000000.0
NOC,2025-09-26,NORTHROP GRUMMAN SYSTEMS CORPORATION,20000000.0,19.0602984020482,0,0.9020455308531794,-8.212214320147936,309678442.89000005,50847278.86272727,37417368.57,-1.326906758420881,20000000.0,373,12.671099926313389,22,0.00024104243788660012,-3.6179064888880355,10.918936484552017,0.0004858378273332362,82972941094.33594,41166000000.0
NOC,2025-09-28,NORTHROP GRUMMAN SYSTEMS CORPORATION,390560.0,19.86465636092857,0,0.9020455308531794,-8.212214320147936,309678442.89000005,56410015.17852941,38884576.91500001,-1.326906758420881,390560.0,367,12.671099926313389,21,4.641757760052596e-06,-5.3333175278649225,10.925005289938035,9.487441092163436e-06,84140539034.84497,41166000000.0
NOC,2025-09-29,NORTHROP GRUMMAN SYSTEMS CORPORATION,1395996.9,19.86466882169457,0,0.9002126287165947,-7.916031370585543,309678442.89000005,54787141.60199999,37417368.57,-1.3201971432632942,1395996.9,361,11.84614217521658,21,1.6591252159935393e-05,-4.780120836059481,10.925005289938035,3.391140504299665e-05,84140539034.84497,41166000000.0
NOC,2025-09-30,NORTHROP GRUMMAN SYSTEMS CORPORATION,5604485.5,16.848952960123743,0,1.062651531619207,-10.0151716792626,309678442.89000005,54301726.65666666,38884576.91500001,-1.2683302082619887,5604485.5,390,12.807057573416849,22,6.660863003657593e-05,-4.176469498540618,10.925005248430237,0.0001361435529320313,84140530993.09326,41166000000.0
NOC,2025-10-02,NORTHROP GRUMMAN SYSTEMS CORPORATION,100000.0,17.681364138794,0,1.012464224976991,-10.050556675626709,309678442.89000005,58041631.9468421,38884576.91500001,-0.9368341147252814,100000.0,439,12.044927015853023,24,1.1670902974568795e-06,-5.932895541409506,10.932895541409506,2.4291891366661808e-06,85683173116.85535,41166000000.0
NOC,2025-10-06,NORTHROP GRUMMAN SYSTEMS CORPORATION,391084.11,15.110908691935744,0,1.0552889357420128,-8.847036182138137,309678442.89000005,56763894.65871794,37417368.57,-0.7938366371225278,391084.11,380,12.672787547705532,21,4.533453815014316e-06,-5.343570804327256,10.935840974972534,9.500172715347616e-06,86266260991.73462,41166000000.0
NOC,2025-10-07,NORTHROP GRUMMAN SYSTEMS CORPORATION,2327300.0,14.535010141568726,0,0.9355509264225504,-6.7195193120816334,309678442.89000005,55354574.395,36636954.765,-0.5146646196209407,2327300.0,381,12.36979437600303,22,2.658641589729654e-05,-4.575340205765134,10.942192575277398,5.653451877763203e-05,87537184740.8982,41166000000.0
NOC,2025-10-09,NORTHROP GRUMMAN SYSTEMS CORPORATION,1500759.59,16.51102175255823,0,1.0565604520064693,-9.69273829280444,309678442.89000005,52776918.21547619,35805902.895,0.0492112452473648,1500759.59,368,14.850172152449016,23,1.6622092685749075e-05,-4.7793143003677825,10.955625427588615,3.645628892775592e-05,90287042574.77002,41166000000.0
NOC,2025-10-22,NORTHROP GRUMMAN SYSTEMS CORPORATION,134172.0,29.69465893833032,0,1.4187387598490344,3.371684271292932,309678442.89000005,45239700.42625,35039467.22,2.858841655970415,134172.0,226,-0.9469663757557978,19,1.5861176197865802e-06,-5.799664610378927,10.927326503900053,3.236179450072359e-06,84591456728.19238,41460000000.0
NOC,2025-10-23,NORTHROP GRUMMAN SYSTEMS CORPORATION,1106715.9,27.711992229693784,0,1.4545413798207585,5.133827539979286,309678442.89000005,44529535.61408164,34416398.44,2.9137892539664905,1106715.9,218,-0.0080741875066348,19,1.3152486315416084e-05,-4.880992141394888,10.925028290821482,2.6693581765557163e-05,84144995361.28113,41460000000.0
NOC,2025-11-06,NORTHROP GRUMMAN SYSTEMS CORPORATION,129695.95,35.25467249915304,0,1.1879325383949877,8.478475197991386,309678442.89000005,37869889.24779662,27648398.290000003,2.340200168067698,129695.95,57,-5.584019013536756,19,1.6115297235837057e-06,-5.792761679807658,10.905688094441361,3.1282187650747707e-06,80480023484.50842,41460000000.0
NOC,2025-11-07,NORTHROP GRUMMAN SYSTEMS CORPORATION,224362.06,36.051540178207816,0,1.1483096813665503,8.304152398072873,309678442.89000005,37280482.181,26524337.770000003,2.340200168067698,224362.06,64,-6.528537730121553,19,2.780681924313194e-06,-5.555848686222491,10.906798105091285,5.411530631934395e-06,80685984987.44714,41460000000.0
NOC,2025-11-18,NORTHROP GRUMMAN SYSTEMS CORPORATION,210000.0,36.49563812389756,0,0.9437352588558908,6.747960264396081,309678442.89000005,33688417.785820894,18300000.0,1.0690521530605006,210000.0,70,-6.051410097550347,20,2.6354146609580057e-06,-5.57915104238778,10.9013703371217,5.065123010130246e-06,79683855110.55115,41460000000.0
NOC,2025-11-21,NORTHROP GRUMMAN SYSTEMS CORPORATION,10000000.0,36.51007979476584,3,0.8561821949041503,5.337881310879823,309678442.89000005,33145249.31114285,18658075.69,0.5486562582925713,10000000.0,86,-5.066726598407767,22,0.0001245403829367784,-3.9046898032438615,10.904689803243862,0.000241196333815726,80295240501.03809,41460000000.0
NOC,2025-11-24,NORTHROP GRUMMAN SYSTEMS CORPORATION,4600000.0,36.78524749051666,4,0.8030726527531852,2.7098148470847896,309678442.89000005,32882381.9156338,18300000.0,0.4023630357078906,4600000.0,77,-7.730579807918481,20,5.735427678679274e-05,-4.241434192136698,10.904192023818272,0.00011095031355523396,80203260466.51965,41460000000.0
NOC,2025-11-25,NORTHROP GRUMMAN SYSTEMS CORPORATION,36187101.0,35.858000049449835,5,0.8301059015891091,2.639490450649795,309678442.89000005,32777069.116944447,18658075.69,0.4023630357078906,36187101.0,87,-9.096463072839567,21,0.0004521018756076159,-3.3447636912308063,10.903317483785465,0.0008728196092619392,80041917435.89929,41460000000.0
NOC,2025-11-26,NORTHROP GRUMMAN SYSTEMS CORPORATION,126828536.13,36.41141382288895,6,0.7564795498836895,2.2382593124780072,309678442.89000005,34089952.374657534,19016151.38,0.2864449578188462,126828536.13,99,-8.268122499490527,22,0.001573785184473952,-2.803054547430816,10.90627152723427,0.0030590577937771343,80588213296.97119,41460000000.0
NOC,2025-12-09,NORTHROP GRUMMAN SYSTEMS CORPORATION,3233820.34,39.926949970268,14,1.186036727488932,-2.776114317909917,309678442.89000005,36323561.57839507,22398359.49,-0.4603872978033907,3233820.34,123,-7.408089603113965,20,4.111078197506255e-05,-4.386044262353079,10.89576015067733,7.799856102267245e-05,78661124518.66296,41460000000.0
NOC,2025-12-10,NORTHROP GRUMMAN SYSTEMS CORP,413473.34,38.735214238847874,15,1.1931601861528534,-3.540839621230841,917068772.34,47064356.83158537,22891168.115,-0.4979166622507613,413473.34,128,-8.220075404989636,20,5.284356827022996e-06,-5.277007864264391,10.893455376546783,9.972825373854318e-06,78244780497.3335,41460000000.0
NOC,2025-12-12,NORTHROP GRUMMAN SYSTEMS CORP,4981.0,35.228846081401535,17,1.223575963107188,5.992154160232175,917068772.34,46828830.24392858,23742274.83,-0.578029724607729,4981.0,141,-3.5228178748556105,21,6.258957857731715e-08,-7.203497972590527,10.90081451432291,1.2013989387361313e-07,79581938610.54602,41460000000.0
NOC,2025-12-18,NORTHROP GRUMMAN SYSTEMS CORP,9346660.02,37.70371256210796,21,1.2852225595558675,3.012395958576917,917068772.34,51739629.53113637,24750425.085,-0.5486676456678693,9346660.02,179,-6.500842637413773,21,0.00011658310546470007,-3.933364380409436,10.90402082614577,0.00022543801302460202,80171650795.74976,41460000000.0
NOC,2025-12-19,NORTHROP GRUMMAN SYSTEMS CORPORATION,775000.0,35.53808115211623,22,1.332643396906485,2.975825479379578,917068772.34,52106131.1994382,25400277.25,-0.4857122948806258,775000.0,199,-6.292636593598322,21,9.747440825974814e-06,-5.011109392614007,10.900411095120317,1.8692715870718766e-05,79508048711.08252,41460000000.0
NOC,2025-12-22,NORTHROP GRUMMAN SYSTEMS CORP,2259072.98,31.78255172407265,24,1.4722531790242588,7.117877646526582,917068772.34,55756909.93888889,25452094.83,-0.4572687274499206,2259072.98,199,-5.042449949901462,19,2.7966289545093274e-05,-4.553365150252915,10.907295411407597,5.448801205981669e-05,80778430630.11401,41460000000.0
NOC,2026-01-05,NORTHROP GRUMMAN SYSTEMS CORPORATION,1200000.0,26.03543027499704,35,1.526137019026749,8.056081546941884,917068772.34,53999034.55659793,24100572.92,-0.1641721172604381,1200000.0,159,-6.258342522261118,17,1.4419169241010233e-05,-4.8410597607288235,10.920241006776449,2.8943560057887122e-05,83222547703.16614,41460000000.0
NOC,2026-01-06,NORTHROP GRUMMAN SYSTEMS CORPORATION,163936.99,26.18199731543138,36,1.5059065818896944,6.969084790883475,917068772.34,53635769.42469388,23742274.83,-0.1068597483655881,163936.99,166,-6.834072122681656,18,1.8871779819040018e-06,-5.724187139096484,10.93886409596401,3.954100096478533e-06,86868854751.36877,41460000000.0
NOC,2026-01-09,NORTHROP GRUMMAN SYSTEMS CORPORATION,2579810.0,24.507900641755075,39,2.286659663117758,10.033774236464255,917068772.34,52375425.999405935,22398359.49,0.2423865399426926,2579810.0,172,-6.011239052969652,19,3.072975964705876e-05,-4.512440836566411,10.924028558424956,6.222407139411481e-05,83951518971.51013,41460000000.0
NOC,2026-01-13,NORTHROP GRUMMAN SYSTEMS CORPORATION,373718.0,23.178232082299854,40,2.299321303732007,0.8878994357814456,917068772.34,51582437.15873787,21964605.15,0.3770804089196274,373718.0,153,-0.4743504216526473,18,4.179044592655234e-06,-5.378922994675762,10.951467010674751,9.013941148094548e-06,89426660021.00525,41460000000.0
NOC,2026-01-14,NORTHROP GRUMMAN SYSTEMS CORPORATION,1486558.7,17.96549593833077,41,2.4599913633784687,6.369809517532433,917068772.34,51252480.23461538,21744830.59,0.5102098607760236,1486558.7,159,6.093164457093382,19,1.6724736540337216e-05,-4.776640714814486,10.948822777755211,3.5855250844187166e-05,88883833620.6178,41460000000.0
NOC,2026-01-16,NORTHROP GRUMMAN SYSTEMS CORPORATION,500000.0,15.53153340579816,43,2.407294733297319,9.00826489574049,917068772.34,50529185.39094339,20270603.705,0.7588357281147066,500000.0,155,8.382634149458013,19,5.375165980907611e-06,-5.269608120532486,10.968578124868504,1.20598166907863e-05,93020383328.80908,41460000000.0
NOC,2026-01-20,NORTHROP GRUMMAN SYSTEMS CORPORATION,2608259.92,17.21890311582861,43,2.4337079748146007,8.311710742239708,917068772.34,50092917.99457944,19016151.38,1.0693920219776527,2608259.92,100,8.87878983201389,17,2.7522929715004488e-05,-4.560305338919862,10.976656206730151,6.291027303424988e-05,94766797975.65564,41460000000.0
NOC,2026-01-23,NORTHROP GRUMMAN SYSTEMS CORPORATION,822552.0,14.492882362262849,46,2.3558714289735905,4.175244630430065,917068772.34,49027041.04099999,18349525.815,1.6172511965535898,822552.0,89,12.4987438584089,18,8.63391940401562e-06,-5.063792009716658,10.97895537238634,1.9839652677279306e-05,95269826078.92224,41460000000.0
NOC,2026-01-26,NORTHROP GRUMMAN SYSTEMS CORPORATION,2741391.39,16.568058844059586,47,2.42342397930059,2.5900265719238416,917068772.34,49476417.60819819,18399051.63,1.7607075185135426,2741391.39,96,10.405077857951706,18,2.8667695903673633e-05,-4.54260721101347,10.980578255448528,6.612135528219971e-05,95626498872.15747,41460000000.0
NOC,2026-01-27,NORTHROP GRUMMAN SYSTEMS CORPORATION,3669322.54,13.516200935087518,48,2.4360901324274047,4.5834170291429785,917068772.34,49194930.68910714,18489161.17,1.9156330411905824,3669322.54,105,15.018830543479368,19,3.906687822315252e-05,-4.40819129122277,10.97277717991671,8.746061257567812e-05,93924129771.53162,41954000000.0
NOC,2026-01-28,NORTHROP GRUMMAN SYSTEMS CORPORATION,69376.0,11.804716732009002,48,2.4336971213640117,7.348408809654817,917068772.34,49161730.03699116,18579270.71,2.040201167507302,69376.0,117,16.99026888208106,20,7.216335598499652e-07,-6.141683277962313,10.982892534148569,1.6536206321208943e-06,96137435756.7627,41954000000.0
NOC,2026-01-29,NORTHROP GRUMMAN SYSTEMS CORP,2516697.23,10.804608436524155,49,2.409096387672792,8.9259763386937,917068772.34,49901852.94605263,18797711.045,2.040201167507302,2516697.23,128,17.60495269730746,20,2.5928488030417486e-05,-4.586222807534215,10.987053778644965,5.9987062735376844e-05,97063015284.48505,41954000000.0
NOC,2026-01-30,NORTHROP GRUMMAN SYSTEMS CORPORATION,783548.72,11.299202388862284,50,2.398109776956001,10.858448826023892,917068772.34,51347902.54947826,19016151.38,2.040201167507302,783548.72,146,19.23275598251226,20,8.000367272433155e-06,-5.096890075416827,10.990956080904692,1.8676376984316155e-05,97939093708.84406,41954000000.0
NOC,2026-02-02,NORTHROP GRUMMAN SYSTEMS CORPORATION,200105.1,12.47552411389885,51,2.4043775870827115,9.020265147846573,917068772.34,51203098.642500006,20270603.705,2.223518559537088,200105.1,157,15.881841688646391,20,2.0522783640171127e-06,-5.687763733346997,10.989021890816954,4.769631024455356e-06,97503878376.57458,41954000000.0
NOC,2026-02-04,NORTHROP GRUMMAN SYSTEMS CORPORATION,1000000.0,11.704220901501362,53,2.3939377509213102,12.42883725849446,917068772.34,50436505.20533899,18797711.045,2.619125750733654,1000000.0,167,18.411340289858845,21,1.0014612355941195e-05,-4.999365856648378,10.999365856648378,2.3835629498975066e-05,99854089649.98505,41954000000.0
NOC,2026-02-09,NORTHROP GRUMMAN SYSTEMS CORP,13462428.0,10.38076472242564,56,1.7409143169811765,11.81900321114928,917068772.34,49392331.72115702,18399051.63,2.8783461735670266,13462428.0,156,21.75981010498596,19,0.00013403576523509308,-3.872779301846047,11.001902695456723,0.00032088544596462794,100439072932.41821,41954000000.0
NOC,2026-02-10,NORTHROP GRUMMAN SYSTEMS CORPORATION,97020008.0,12.47880602492919,57,1.8057688081122327,8.986748587547044,917068772.34,49102545.62508197,18349525.815,2.9801893856809087,97020008.0,158,21.553419683865997,20,0.0009813057020849154,-3.008195677587824,10.995056983688585,0.002312532964675597,98868281101.25928,41954000000.0
NOC,2026-02-18,NORTHROP GRUMMAN SYSTEMS CORPORATION,1856509.67,6.298003619600823,63,1.6918807817036867,16.219369798941166,917068772.34,49029448.4943307,18300000.0,3.546333924542284,1856509.67,147,24.931806956905447,20,1.8694581950781903e-05,-4.728284242117066,10.996981457794353,4.425107665538447e-05,99307364823.01233,41954000000.0
NOC,2026-02-24,NORTHROP GRUMMAN SYSTEMS CORPORATION,59622.48,5.536404118918892,67,1.7072421752992493,16.415119066223482,917068772.34,48939009.90742424,17240391.57,3.65830188572943,59622.48,146,26.60344540290049,21,5.784430944206769e-07,-6.237739359261385,11.013149395834127,1.4211393430900512e-06,103074063075.66553,41954000000.0
NOC,2026-02-25,NORTHROP GRUMMAN SYSTEMS CORPORATION,5111960.0,9.148015544404831,68,1.8273376272638384,13.695352951714,917068772.34,48923113.12616541,17266917.05,3.725176849557168,5111960.0,158,22.695210811145277,22,4.943554851871302e-05,-4.305960642708837,11.014548089610503,0.0001218467845735806,103406559716.13123,41954000000.0
NOC,2026-02-27,NORTHROP GRUMMAN SYSTEMS CORPORATION,1452.0,6.0244644720650165,70,1.8456460523014084,19.03280471907938,917068772.34,48423073.95377778,17266917.05,3.8027497672371977,1452.0,156,32.07599025504646,22,1.4374087192313446e-08,-7.84241972506813,11.004386341432205,3.46093340325118e-08,101015110077.83911,41954000000.0
NOC,2026-03-03,NORTHROP GRUMMAN SYSTEMS CORPORATION,1200000.0,0.0,72,2.248282748702924,28.54965597741181,917068772.34,49761454.71613138,18041186.52,3.863364928841718,1200000.0,123,37.85782665936748,21,1.0995902081827596e-05,-4.958769136190455,11.03795038223808,2.860275539877008e-05,109131564747.48743,41954000000.0
NOC,2026-03-06,NORTHROP GRUMMAN SYSTEMS CORPORATION,188747.72,0.0,74,2.207787304915496,29.37223023604752,917068772.34,49126818.39114286,18170593.26,3.929805259478965,188747.72,134,38.38653796886456,22,1.7950076796915528e-06,-5.7459336890129435,11.021815403235234,4.498920722696286e-06,105151483269.66138,41954000000.0
NOC,2026-03-10,NORTHROP GRUMMAN SYSTEMS CORPORATION,8401443.24,0.1795957777142698,76,2.215564422283871,24.59130540655532,917068772.34,48593066.25704225,17654051.785,4.019502127298889,8401443.24,126,33.98695183593734,21,7.911481858008818e-05,-4.1017421634705595,11.026096061119153,0.00020025368832530868,106193041844.55902,41954000000.0
